,dU11,dU12,dU21,dU22
1780,0.1248,0.0382,0.0382,0.1453
1781,0.9232,0.0103,0.0103,0.8468
1782,-0.2241,0.2071,0.2071,0.4941
1783,-0.0326,-0.2906,-0.2906,0.3026
1784,-0.035,-0.0975,-0.0975,-0.2575
1785,0.5063,-0.1113,-0.1113,0.7013
1786,0.1891,0.6007,0.6007,0.2684
1787,0.0811,-0.0098,-0.0098,0.3764
1788,-0.1335,0.0375,0.0375,-0.1589
1789,0.5663,0.0127,0.0127,0.6412
1790,0.2642,0.0175,0.0175,0.1933
1791,0.5433,-0.637,-0.637,-0.0858
1792,-0.4721,-0.0231,-0.0231,-0.4532
1793,0.3104,-0.0094,-0.0094,0.2643
1794,0.6102,0.1355,0.1355,-0.0355
1795,0.4421,-0.3688,-0.3688,0.1326
1796,0.1175,-0.0175,-0.0175,0.0822
1797,0.8323,-0.0177,-0.0177,0.8674
1798,0.0982,0.3501,0.3501,0.1015
1799,-0.3,-0.0018,-0.0018,0.4998
1800,-0.064,-0.1163,-0.1163,-0.1113
1801,0.5461,-0.0237,-0.0237,0.7786
1802,-0.2392,0.3483,0.3483,0.8139
1803,0.2219,-0.099,-0.099,0.3528
1804,-0.0306,0.0385,0.0385,-0.1447
1805,0.6238,0.0571,0.0571,0.7009
1806,0.3005,0.0676,0.0676,0.2742
1807,0.956,-0.1298,-0.1298,-0.3813
1808,-0.3354,-0.0764,-0.0764,0.1601
1809,0.7388,-0.2478,-0.2478,0.5859
1810,0.5167,0.4338,0.4338,0.058
1811,0.5166,-0.1212,-0.1212,0.0581
1812,-0.2811,0.2335,0.2335,0.1058
1813,0.8959,0.1934,0.1934,0.4288
1814,-0.0145,0.0283,0.0283,0.5892
1815,0.2456,-0.4448,-0.4448,0.3291
1816,-0.2962,0.0063,0.0063,-0.2541
1817,0.4811,0.0211,0.0211,0.4686
1818,0.2861,0.3492,0.3492,0.6636
1819,0.1643,-0.1678,-0.1678,0.7854
1820,-0.0738,0.017,0.017,-0.1015
1821,0.6453,0.0139,0.0139,0.6794
1822,0.3072,0.0407,0.0407,-0.4825
1823,-0.0514,-0.3512,-0.3512,-0.1239
1824,-0.0657,-0.0964,-0.0964,-0.3908
1825,0.4253,-0.1625,-0.1625,0.6181
1826,0.0079,0.5436,0.5436,0.2856
1827,-0.0364,-0.0468,-0.0468,0.3298
1828,-0.0143,0.1841,0.1841,-0.0672
1829,0.5251,0.0264,0.0264,0.8934
1830,0.4831,0.1115,0.1115,0.1853
1831,0.6723,-0.4514,-0.4514,-0.0038
1832,-0.145,0.0398,0.0398,-0.3115
1833,0.4819,0.0832,0.0832,0.5616
1834,0.6771,0.4407,0.4407,0.3663
1835,0.7884,-0.094,-0.094,0.2551
1836,0.1518,-0.0951,-0.0951,0.1416
1837,0.8017,-0.0051,-0.0051,0.9918
1838,-0.0614,0.1869,0.1869,0.3549
1839,-0.1674,-0.3499,-0.3499,0.4609
1840,-0.2258,-0.0814,-0.0814,-0.3245
1841,0.3934,-0.0493,-0.0493,0.5563
1842,0.2031,0.0667,0.0667,0.7466
1843,0.3627,-0.4566,-0.4566,0.587
1844,0.1911,0.014,0.014,0.0086
1845,0.8359,0.0912,0.0912,0.8638
1846,0.3765,0.3766,0.3766,-0.1768
1847,0.3277,-0.1674,-0.1674,-0.128
1848,-0.1677,-0.1712,-0.1712,-0.0076
1849,0.8335,-0.08,-0.08,0.4912
1850,0.8147,0.1914,0.1914,-0.24
1851,0.3518,-0.1776,-0.1776,0.2229
1852,-0.461,0.0083,0.0083,-0.0893
1853,0.4831,0.1859,0.1859,0.4666
1854,-0.0257,0.1373,0.1373,0.2254
1855,-0.3163,-0.3807,-0.3807,0.516
1856,0.0078,-0.2495,-0.2495,-0.3471
1857,0.3308,-0.1774,-0.1774,0.8298
1858,-0.2323,0.0739,0.0739,0.643
1859,0.1544,-0.3019,-0.3019,0.2563
1860,0.0802,0.0573,0.0573,-0.4195
1861,0.523,0.2499,0.2499,0.6376
1862,0.3415,0.2172,0.2172,0.0692
1863,0.6236,-0.2622,-0.2622,-0.213
1864,-0.1868,-0.0181,-0.0181,-0.1526
1865,0.5984,-0.0171,-0.0171,0.5622
1866,0.9303,0.0102,0.0102,0.2304
1867,0.592,-0.3997,-0.3997,0.5687
1868,0.0411,-0.0089,-0.0089,-0.0055
1869,0.759,-0.0233,-0.0233,0.7767
1870,-0.1255,0.3194,0.3194,0.1612
1871,-0.347,-0.1637,-0.1637,0.3827
1872,-0.3746,0.0134,0.0134,-0.3398
1873,0.4063,0.0174,0.0174,0.3794
1874,0.3424,0.3938,0.3938,0.4432
1875,0.0427,-0.0448,-0.0448,0.743
1876,0.2111,0.0212,0.0212,0.1996
1877,0.9341,0.0058,0.0058,0.9765
1878,0.5498,0.1973,0.1973,-0.1392
1879,0.3807,-0.3064,-0.3064,0.0299
1880,-0.2238,-0.0471,-0.0471,-0.1155
1881,0.6275,-0.0541,-0.0541,0.5332
1882,0.2521,0.6766,0.6766,0.1585
1883,0.2769,-0.005,-0.005,0.1337
1884,-0.2065,0.1097,0.1097,-0.1329
1885,0.69,0.0368,0.0368,0.4706
1886,0.1017,0.0516,0.0516,0.3089
1887,-0.0772,-0.5679,-0.5679,0.4879
1888,-0.4521,-0.0074,-0.0074,-0.2623
1889,0.4003,-0.0949,-0.0949,0.3854
1890,0.5746,0.2127,0.2127,0.2111
1891,0.7503,-0.3055,-0.3055,0.0354
1892,-0.024,0.0822,0.0822,0.0597
1893,0.8501,0.0419,0.0419,0.6856
1894,-0.4265,0.1445,0.1445,0.4622
1895,-0.0696,-0.2689,-0.2689,0.1053
1896,0.2055,-0.0223,-0.0223,-0.1698
1897,0.7456,-0.1876,-0.1876,0.7901
1898,0.0456,0.4407,0.4407,0.74
1899,0.2444,-0.1169,-0.1169,0.5413
1900,-0.0787,0.1623,0.1623,-0.2606
1901,0.418,0.091,0.091,0.7426
1902,0.3844,0.0504,0.0504,0.0263
1903,0.3582,-0.5428,-0.5428,0.0524
1904,-0.2203,-0.1889,-0.1889,-0.2128
1905,0.7224,-0.0038,-0.0038,0.3445
1906,0.563,0.3887,0.3887,-0.2461
1907,0.2894,-0.1363,-0.1363,0.0275
1908,-0.1995,0.0746,0.0746,0.1414
1909,0.7956,0.1704,0.1704,0.6463
1910,0.2782,0.1733,0.1733,0.4137
1911,-0.1793,-0.2054,-0.2054,0.8712
1912,-0.4202,0.0909,0.0909,-0.3879
1913,0.4368,0.0162,0.0162,0.2551
1914,-0.0373,0.2673,0.2673,0.7292
1915,0.1842,-0.2319,-0.2319,0.5077
1916,-0.1093,-0.0513,-0.0513,0.0512
1917,0.7723,-0.0802,-0.0802,0.6696
1918,0.031,0.2733,0.2733,-0.0891
1919,0.4302,-0.1009,-0.1009,-0.4883
